info,eval_java_class_summary_true_positives,eval_java_class_summary_false_positives,eval_java_class_summary_true_negatives,eval_java_class_summary_false_negatives,eval_java_class_summary_precision,eval_java_class_summary_recall,eval_java_class_summary_f1,eval_java_class_Ownership_true_positives,eval_java_class_Ownership_false_positives,eval_java_class_Ownership_true_negatives,eval_java_class_Ownership_false_negatives,eval_java_class_Ownership_precision,eval_java_class_Ownership_recall,eval_java_class_Ownership_f1,eval_java_class_Expand_true_positives,eval_java_class_Expand_false_positives,eval_java_class_Expand_true_negatives,eval_java_class_Expand_false_negatives,eval_java_class_Expand_precision,eval_java_class_Expand_recall,eval_java_class_Expand_f1,eval_java_class_usage_true_positives,eval_java_class_usage_false_positives,eval_java_class_usage_true_negatives,eval_java_class_usage_false_negatives,eval_java_class_usage_precision,eval_java_class_usage_recall,eval_java_class_usage_f1,eval_java_class_Pointer_true_positives,eval_java_class_Pointer_false_positives,eval_java_class_Pointer_true_negatives,eval_java_class_Pointer_false_negatives,eval_java_class_Pointer_precision,eval_java_class_Pointer_recall,eval_java_class_Pointer_f1,eval_java_class_deprecation_true_positives,eval_java_class_deprecation_false_positives,eval_java_class_deprecation_true_negatives,eval_java_class_deprecation_false_negatives,eval_java_class_deprecation_precision,eval_java_class_deprecation_recall,eval_java_class_deprecation_f1,eval_java_class_rational_true_positives,eval_java_class_rational_false_positives,eval_java_class_rational_true_negatives,eval_java_class_rational_false_negatives,eval_java_class_rational_precision,eval_java_class_rational_recall,eval_java_class_rational_f1,eval_python_class_Usage_true_positives,eval_python_class_Usage_false_positives,eval_python_class_Usage_true_negatives,eval_python_class_Usage_false_negatives,eval_python_class_Usage_precision,eval_python_class_Usage_recall,eval_python_class_Usage_f1,eval_python_class_Parameters_true_positives,eval_python_class_Parameters_false_positives,eval_python_class_Parameters_true_negatives,eval_python_class_Parameters_false_negatives,eval_python_class_Parameters_precision,eval_python_class_Parameters_recall,eval_python_class_Parameters_f1,eval_python_class_DevelopmentNotes_true_positives,eval_python_class_DevelopmentNotes_false_positives,eval_python_class_DevelopmentNotes_true_negatives,eval_python_class_DevelopmentNotes_false_negatives,eval_python_class_DevelopmentNotes_precision,eval_python_class_DevelopmentNotes_recall,eval_python_class_DevelopmentNotes_f1,eval_python_class_Expand_true_positives,eval_python_class_Expand_false_positives,eval_python_class_Expand_true_negatives,eval_python_class_Expand_false_negatives,eval_python_class_Expand_precision,eval_python_class_Expand_recall,eval_python_class_Expand_f1,eval_python_class_Summary_true_positives,eval_python_class_Summary_false_positives,eval_python_class_Summary_true_negatives,eval_python_class_Summary_false_negatives,eval_python_class_Summary_precision,eval_python_class_Summary_recall,eval_python_class_Summary_f1,eval_pharo_class_Keyimplementationpoints_true_positives,eval_pharo_class_Keyimplementationpoints_false_positives,eval_pharo_class_Keyimplementationpoints_true_negatives,eval_pharo_class_Keyimplementationpoints_false_negatives,eval_pharo_class_Keyimplementationpoints_precision,eval_pharo_class_Keyimplementationpoints_recall,eval_pharo_class_Keyimplementationpoints_f1,eval_pharo_class_Example_true_positives,eval_pharo_class_Example_false_positives,eval_pharo_class_Example_true_negatives,eval_pharo_class_Example_false_negatives,eval_pharo_class_Example_precision,eval_pharo_class_Example_recall,eval_pharo_class_Example_f1,eval_pharo_class_Responsibilities_true_positives,eval_pharo_class_Responsibilities_false_positives,eval_pharo_class_Responsibilities_true_negatives,eval_pharo_class_Responsibilities_false_negatives,eval_pharo_class_Responsibilities_precision,eval_pharo_class_Responsibilities_recall,eval_pharo_class_Responsibilities_f1,eval_pharo_class_Classreferences_true_positives,eval_pharo_class_Classreferences_false_positives,eval_pharo_class_Classreferences_true_negatives,eval_pharo_class_Classreferences_false_negatives,eval_pharo_class_Classreferences_precision,eval_pharo_class_Classreferences_recall,eval_pharo_class_Classreferences_f1,eval_pharo_class_Intent_true_positives,eval_pharo_class_Intent_false_positives,eval_pharo_class_Intent_true_negatives,eval_pharo_class_Intent_false_negatives,eval_pharo_class_Intent_precision,eval_pharo_class_Intent_recall,eval_pharo_class_Intent_f1,eval_pharo_class_Keymessages_true_positives,eval_pharo_class_Keymessages_false_positives,eval_pharo_class_Keymessages_true_negatives,eval_pharo_class_Keymessages_false_negatives,eval_pharo_class_Keymessages_precision,eval_pharo_class_Keymessages_recall,eval_pharo_class_Keymessages_f1,eval_pharo_class_Collaborators_true_positives,eval_pharo_class_Collaborators_false_positives,eval_pharo_class_Collaborators_true_negatives,eval_pharo_class_Collaborators_false_negatives,eval_pharo_class_Collaborators_precision,eval_pharo_class_Collaborators_recall,eval_pharo_class_Collaborators_f1
23296_microsoft/codebert-base_16_3_0_3e-05_no_0.01_3e-25,830,114,719,62,0.8792372881355932,0.9304932735426008,0.9041394335511982,45,2,1678,0,0.9574468085106383,1,0.9782608695652174,0,0,1623,102,0,0,0,344,26,1268,87,0.9297297297297298,0.7981438515081206,0.8589263420724094,167,53,1488,17,0.759090909090909,0.907608695652174,0.8267326732673267,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,84,16,269,37,0.84,0.6942148760330579,0.7601809954751132,106,14,264,22,0.8833333333333333,0.828125,0.8548387096774193,0,0,365,41,0,0,0,35,28,314,29,0.5555555555555556,0.546875,0.5511811023622047,64,19,305,18,0.7710843373493976,0.7804878048780488,0.7757575757575758,1,2,244,42,0.3333333333333333,0.0232558139534883,0.0434782608695652,95,11,159,24,0.8962264150943396,0.7983193277310925,0.8444444444444444,12,4,233,40,0.75,0.2307692307692307,0.3529411764705882,0,0,285,4,0,0,0,26,3,256,4,0.896551724137931,0.8666666666666667,0.8813559322033899,4,0,246,39,1,0.0930232558139534,0.1702127659574468,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0_3e-05_no_0.01_4e-25,830,114,719,62,0.8792372881355932,0.9304932735426008,0.9041394335511982,45,2,1678,0,0.9574468085106383,1,0.9782608695652174,0,0,1623,102,0,0,0,344,26,1268,87,0.9297297297297298,0.7981438515081206,0.8589263420724094,167,53,1488,17,0.759090909090909,0.907608695652174,0.8267326732673267,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,84,16,269,37,0.84,0.6942148760330579,0.7601809954751132,106,14,264,22,0.8833333333333333,0.828125,0.8548387096774193,0,0,365,41,0,0,0,35,28,314,29,0.5555555555555556,0.546875,0.5511811023622047,64,19,305,18,0.7710843373493976,0.7804878048780488,0.7757575757575758,1,2,244,42,0.3333333333333333,0.0232558139534883,0.0434782608695652,95,11,159,24,0.8962264150943396,0.7983193277310925,0.8444444444444444,12,4,233,40,0.75,0.2307692307692307,0.3529411764705882,0,0,285,4,0,0,0,26,3,256,4,0.896551724137931,0.8666666666666667,0.8813559322033899,4,0,246,39,1,0.0930232558139534,0.1702127659574468,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0_3e-05_no_0.001_2e-25,841,136,697,51,0.8607983623336745,0.9428251121076232,0.8999464954521135,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,355,52,1242,76,0.8722358722358723,0.8236658932714617,0.8472553699284009,167,51,1490,17,0.7660550458715596,0.907608695652174,0.8308457711442786,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,79,12,273,42,0.8681318681318682,0.6528925619834711,0.7452830188679246,98,10,268,30,0.9074074074074074,0.765625,0.8305084745762712,0,0,365,41,0,0,0,30,18,324,34,0.625,0.46875,0.5357142857142857,65,22,302,17,0.7471264367816092,0.7926829268292683,0.7692307692307693,1,3,243,42,0.25,0.0232558139534883,0.0425531914893617,94,9,161,25,0.912621359223301,0.7899159663865546,0.8468468468468469,1,11,226,51,0.0833333333333333,0.0192307692307692,0.03125,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0_3e-05_no_0.001_3e-25,841,136,697,51,0.8607983623336745,0.9428251121076232,0.8999464954521135,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,355,52,1242,76,0.8722358722358723,0.8236658932714617,0.8472553699284009,167,51,1490,17,0.7660550458715596,0.907608695652174,0.8308457711442786,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,79,12,273,42,0.8681318681318682,0.6528925619834711,0.7452830188679246,98,10,268,30,0.9074074074074074,0.765625,0.8305084745762712,0,0,365,41,0,0,0,30,18,324,34,0.625,0.46875,0.5357142857142857,65,22,302,17,0.7471264367816092,0.7926829268292683,0.7692307692307693,1,3,243,42,0.25,0.0232558139534883,0.0425531914893617,94,9,161,25,0.912621359223301,0.7899159663865546,0.8468468468468469,1,11,226,51,0.0833333333333333,0.0192307692307692,0.03125,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0_3e-05_no_0.001_4e-25,841,136,697,51,0.8607983623336745,0.9428251121076232,0.8999464954521135,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,355,52,1242,76,0.8722358722358723,0.8236658932714617,0.8472553699284009,167,51,1490,17,0.7660550458715596,0.907608695652174,0.8308457711442786,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,79,12,273,42,0.8681318681318682,0.6528925619834711,0.7452830188679246,98,10,268,30,0.9074074074074074,0.765625,0.8305084745762712,0,0,365,41,0,0,0,30,18,324,34,0.625,0.46875,0.5357142857142857,65,22,302,17,0.7471264367816092,0.7926829268292683,0.7692307692307693,1,3,243,42,0.25,0.0232558139534883,0.0425531914893617,94,9,161,25,0.912621359223301,0.7899159663865546,0.8468468468468469,1,11,226,51,0.0833333333333333,0.0192307692307692,0.03125,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0_3e-05_no_0.0001_2e-25,849,163,670,43,0.8389328063241107,0.9517937219730942,0.8918067226890757,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,328,35,1259,103,0.9035812672176308,0.7610208816705336,0.8261964735516374,167,37,1504,17,0.8186274509803921,0.907608695652174,0.8608247422680413,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,75,9,276,46,0.8928571428571429,0.6198347107438017,0.7317073170731707,100,13,265,28,0.8849557522123894,0.78125,0.8298755186721991,0,0,365,41,0,0,0,28,18,324,36,0.6086956521739131,0.4375,0.5090909090909091,65,24,300,17,0.7303370786516854,0.7926829268292683,0.760233918128655,1,3,243,42,0.25,0.0232558139534883,0.0425531914893617,96,9,161,23,0.9142857142857144,0.8067226890756303,0.857142857142857,1,13,224,51,0.0714285714285714,0.0192307692307692,0.0303030303030303,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0_3e-05_no_0.0001_3e-25,849,163,670,43,0.8389328063241107,0.9517937219730942,0.8918067226890757,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,328,35,1259,103,0.9035812672176308,0.7610208816705336,0.8261964735516374,167,37,1504,17,0.8186274509803921,0.907608695652174,0.8608247422680413,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,75,9,276,46,0.8928571428571429,0.6198347107438017,0.7317073170731707,100,13,265,28,0.8849557522123894,0.78125,0.8298755186721991,0,0,365,41,0,0,0,28,18,324,36,0.6086956521739131,0.4375,0.5090909090909091,65,24,300,17,0.7303370786516854,0.7926829268292683,0.760233918128655,1,3,243,42,0.25,0.0232558139534883,0.0425531914893617,96,9,161,23,0.9142857142857144,0.8067226890756303,0.857142857142857,1,13,224,51,0.0714285714285714,0.0192307692307692,0.0303030303030303,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0_3e-05_no_0.0001_4e-25,849,163,670,43,0.8389328063241107,0.9517937219730942,0.8918067226890757,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,328,35,1259,103,0.9035812672176308,0.7610208816705336,0.8261964735516374,167,37,1504,17,0.8186274509803921,0.907608695652174,0.8608247422680413,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,75,9,276,46,0.8928571428571429,0.6198347107438017,0.7317073170731707,100,13,265,28,0.8849557522123894,0.78125,0.8298755186721991,0,0,365,41,0,0,0,28,18,324,36,0.6086956521739131,0.4375,0.5090909090909091,65,24,300,17,0.7303370786516854,0.7926829268292683,0.760233918128655,1,3,243,42,0.25,0.0232558139534883,0.0425531914893617,96,9,161,23,0.9142857142857144,0.8067226890756303,0.857142857142857,1,13,224,51,0.0714285714285714,0.0192307692307692,0.0303030303030303,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.01_3e-05_no_0.01_2e-25,834,126,707,58,0.86875,0.9349775784753364,0.900647948164147,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,352,41,1253,79,0.8956743002544529,0.8167053364269141,0.854368932038835,169,37,1504,15,0.8203883495145631,0.9184782608695652,0.8666666666666666,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,84,16,269,37,0.84,0.6942148760330579,0.7601809954751132,106,15,263,22,0.8760330578512396,0.828125,0.8514056224899599,0,0,365,41,0,0,0,35,28,314,29,0.5555555555555556,0.546875,0.5511811023622047,64,19,305,18,0.7710843373493976,0.7804878048780488,0.7757575757575758,1,2,244,42,0.3333333333333333,0.0232558139534883,0.0434782608695652,95,11,159,24,0.8962264150943396,0.7983193277310925,0.8444444444444444,12,5,232,40,0.7058823529411765,0.2307692307692307,0.3478260869565218,0,0,285,4,0,0,0,26,3,256,4,0.896551724137931,0.8666666666666667,0.8813559322033899,3,0,246,40,1,0.0697674418604651,0.1304347826086956,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.01_3e-05_no_0.01_3e-25,834,126,707,58,0.86875,0.9349775784753364,0.900647948164147,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,352,41,1253,79,0.8956743002544529,0.8167053364269141,0.854368932038835,169,37,1504,15,0.8203883495145631,0.9184782608695652,0.8666666666666666,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,84,16,269,37,0.84,0.6942148760330579,0.7601809954751132,106,15,263,22,0.8760330578512396,0.828125,0.8514056224899599,0,0,365,41,0,0,0,35,28,314,29,0.5555555555555556,0.546875,0.5511811023622047,64,19,305,18,0.7710843373493976,0.7804878048780488,0.7757575757575758,1,2,244,42,0.3333333333333333,0.0232558139534883,0.0434782608695652,95,11,159,24,0.8962264150943396,0.7983193277310925,0.8444444444444444,12,5,232,40,0.7058823529411765,0.2307692307692307,0.3478260869565218,0,0,285,4,0,0,0,26,3,256,4,0.896551724137931,0.8666666666666667,0.8813559322033899,3,0,246,40,1,0.0697674418604651,0.1304347826086956,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.01_3e-05_no_0.01_4e-25,834,126,707,58,0.86875,0.9349775784753364,0.900647948164147,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,352,41,1253,79,0.8956743002544529,0.8167053364269141,0.854368932038835,169,37,1504,15,0.8203883495145631,0.9184782608695652,0.8666666666666666,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,84,16,269,37,0.84,0.6942148760330579,0.7601809954751132,106,15,263,22,0.8760330578512396,0.828125,0.8514056224899599,0,0,365,41,0,0,0,35,28,314,29,0.5555555555555556,0.546875,0.5511811023622047,64,19,305,18,0.7710843373493976,0.7804878048780488,0.7757575757575758,1,2,244,42,0.3333333333333333,0.0232558139534883,0.0434782608695652,95,11,159,24,0.8962264150943396,0.7983193277310925,0.8444444444444444,12,5,232,40,0.7058823529411765,0.2307692307692307,0.3478260869565218,0,0,285,4,0,0,0,26,3,256,4,0.896551724137931,0.8666666666666667,0.8813559322033899,3,0,246,40,1,0.0697674418604651,0.1304347826086956,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.01_3e-05_no_0.001_2e-25,854,151,682,38,0.8497512437810946,0.9573991031390134,0.9003690036900369,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,345,42,1252,86,0.8914728682170543,0.8004640371229699,0.8435207823960881,171,42,1499,13,0.8028169014084507,0.9293478260869564,0.8614609571788413,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,79,12,273,42,0.8681318681318682,0.6528925619834711,0.7452830188679246,98,10,268,30,0.9074074074074074,0.765625,0.8305084745762712,0,0,365,41,0,0,0,30,18,324,34,0.625,0.46875,0.5357142857142857,65,22,302,17,0.7471264367816092,0.7926829268292683,0.7692307692307693,1,3,243,42,0.25,0.0232558139534883,0.0425531914893617,95,9,161,24,0.9134615384615384,0.7983193277310925,0.852017937219731,1,11,226,51,0.0833333333333333,0.0192307692307692,0.03125,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.01_3e-05_no_0.001_3e-25,854,151,682,38,0.8497512437810946,0.9573991031390134,0.9003690036900369,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,345,42,1252,86,0.8914728682170543,0.8004640371229699,0.8435207823960881,171,42,1499,13,0.8028169014084507,0.9293478260869564,0.8614609571788413,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,79,12,273,42,0.8681318681318682,0.6528925619834711,0.7452830188679246,98,10,268,30,0.9074074074074074,0.765625,0.8305084745762712,0,0,365,41,0,0,0,30,18,324,34,0.625,0.46875,0.5357142857142857,65,22,302,17,0.7471264367816092,0.7926829268292683,0.7692307692307693,1,3,243,42,0.25,0.0232558139534883,0.0425531914893617,95,9,161,24,0.9134615384615384,0.7983193277310925,0.852017937219731,1,11,226,51,0.0833333333333333,0.0192307692307692,0.03125,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.01_3e-05_no_0.001_4e-25,854,151,682,38,0.8497512437810946,0.9573991031390134,0.9003690036900369,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,345,42,1252,86,0.8914728682170543,0.8004640371229699,0.8435207823960881,171,42,1499,13,0.8028169014084507,0.9293478260869564,0.8614609571788413,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,79,12,273,42,0.8681318681318682,0.6528925619834711,0.7452830188679246,98,10,268,30,0.9074074074074074,0.765625,0.8305084745762712,0,0,365,41,0,0,0,30,18,324,34,0.625,0.46875,0.5357142857142857,65,22,302,17,0.7471264367816092,0.7926829268292683,0.7692307692307693,1,3,243,42,0.25,0.0232558139534883,0.0425531914893617,95,9,161,24,0.9134615384615384,0.7983193277310925,0.852017937219731,1,11,226,51,0.0833333333333333,0.0192307692307692,0.03125,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.01_3e-05_no_0.0001_2e-25,843,144,689,49,0.8541033434650456,0.945067264573991,0.8972857903139968,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,359,50,1244,72,0.8777506112469438,0.8329466357308585,0.8547619047619047,171,39,1502,13,0.8142857142857143,0.9293478260869564,0.8680203045685279,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,75,9,276,46,0.8928571428571429,0.6198347107438017,0.7317073170731707,100,13,265,28,0.8849557522123894,0.78125,0.8298755186721991,0,0,365,41,0,0,0,28,18,324,36,0.6086956521739131,0.4375,0.5090909090909091,65,24,300,17,0.7303370786516854,0.7926829268292683,0.760233918128655,2,3,243,41,0.4,0.0465116279069767,0.0833333333333333,95,9,161,24,0.9134615384615384,0.7983193277310925,0.852017937219731,1,13,224,51,0.0714285714285714,0.0192307692307692,0.0303030303030303,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.01_3e-05_no_0.0001_3e-25,843,144,689,49,0.8541033434650456,0.945067264573991,0.8972857903139968,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,359,50,1244,72,0.8777506112469438,0.8329466357308585,0.8547619047619047,171,39,1502,13,0.8142857142857143,0.9293478260869564,0.8680203045685279,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,75,9,276,46,0.8928571428571429,0.6198347107438017,0.7317073170731707,100,13,265,28,0.8849557522123894,0.78125,0.8298755186721991,0,0,365,41,0,0,0,28,18,324,36,0.6086956521739131,0.4375,0.5090909090909091,65,24,300,17,0.7303370786516854,0.7926829268292683,0.760233918128655,2,3,243,41,0.4,0.0465116279069767,0.0833333333333333,95,9,161,24,0.9134615384615384,0.7983193277310925,0.852017937219731,1,13,224,51,0.0714285714285714,0.0192307692307692,0.0303030303030303,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.01_3e-05_no_0.0001_4e-25,843,144,689,49,0.8541033434650456,0.945067264573991,0.8972857903139968,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,359,50,1244,72,0.8777506112469438,0.8329466357308585,0.8547619047619047,171,39,1502,13,0.8142857142857143,0.9293478260869564,0.8680203045685279,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,75,9,276,46,0.8928571428571429,0.6198347107438017,0.7317073170731707,100,13,265,28,0.8849557522123894,0.78125,0.8298755186721991,0,0,365,41,0,0,0,28,18,324,36,0.6086956521739131,0.4375,0.5090909090909091,65,24,300,17,0.7303370786516854,0.7926829268292683,0.760233918128655,2,3,243,41,0.4,0.0465116279069767,0.0833333333333333,95,9,161,24,0.9134615384615384,0.7983193277310925,0.852017937219731,1,13,224,51,0.0714285714285714,0.0192307692307692,0.0303030303030303,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.001_3e-05_no_0.01_2e-25,841,129,704,51,0.8670103092783505,0.9428251121076232,0.9033297529538132,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,357,37,1257,74,0.9060913705583756,0.8283062645011601,0.8654545454545455,168,31,1510,16,0.8442211055276382,0.9130434782608696,0.8772845953002611,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,84,16,269,37,0.84,0.6942148760330579,0.7601809954751132,106,14,264,22,0.8833333333333333,0.828125,0.8548387096774193,0,0,365,41,0,0,0,35,28,314,29,0.5555555555555556,0.546875,0.5511811023622047,64,19,305,18,0.7710843373493976,0.7804878048780488,0.7757575757575758,1,2,244,42,0.3333333333333333,0.0232558139534883,0.0434782608695652,95,11,159,24,0.8962264150943396,0.7983193277310925,0.8444444444444444,12,4,233,40,0.75,0.2307692307692307,0.3529411764705882,0,0,285,4,0,0,0,26,3,256,4,0.896551724137931,0.8666666666666667,0.8813559322033899,2,0,246,41,1,0.0465116279069767,0.0888888888888888,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.001_3e-05_no_0.01_3e-25,841,129,704,51,0.8670103092783505,0.9428251121076232,0.9033297529538132,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,357,37,1257,74,0.9060913705583756,0.8283062645011601,0.8654545454545455,168,31,1510,16,0.8442211055276382,0.9130434782608696,0.8772845953002611,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,84,16,269,37,0.84,0.6942148760330579,0.7601809954751132,106,14,264,22,0.8833333333333333,0.828125,0.8548387096774193,0,0,365,41,0,0,0,35,28,314,29,0.5555555555555556,0.546875,0.5511811023622047,64,19,305,18,0.7710843373493976,0.7804878048780488,0.7757575757575758,1,2,244,42,0.3333333333333333,0.0232558139534883,0.0434782608695652,95,11,159,24,0.8962264150943396,0.7983193277310925,0.8444444444444444,12,4,233,40,0.75,0.2307692307692307,0.3529411764705882,0,0,285,4,0,0,0,26,3,256,4,0.896551724137931,0.8666666666666667,0.8813559322033899,2,0,246,41,1,0.0465116279069767,0.0888888888888888,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.001_3e-05_no_0.01_4e-25,841,129,704,51,0.8670103092783505,0.9428251121076232,0.9033297529538132,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,357,37,1257,74,0.9060913705583756,0.8283062645011601,0.8654545454545455,168,31,1510,16,0.8442211055276382,0.9130434782608696,0.8772845953002611,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,84,16,269,37,0.84,0.6942148760330579,0.7601809954751132,106,14,264,22,0.8833333333333333,0.828125,0.8548387096774193,0,0,365,41,0,0,0,35,28,314,29,0.5555555555555556,0.546875,0.5511811023622047,64,19,305,18,0.7710843373493976,0.7804878048780488,0.7757575757575758,1,2,244,42,0.3333333333333333,0.0232558139534883,0.0434782608695652,95,11,159,24,0.8962264150943396,0.7983193277310925,0.8444444444444444,12,4,233,40,0.75,0.2307692307692307,0.3529411764705882,0,0,285,4,0,0,0,26,3,256,4,0.896551724137931,0.8666666666666667,0.8813559322033899,2,0,246,41,1,0.0465116279069767,0.0888888888888888,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.001_3e-05_no_0.001_2e-25,847,143,690,45,0.8555555555555555,0.9495515695067264,0.9001062699256112,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,347,59,1235,84,0.854679802955665,0.8051044083526682,0.8291517323775388,169,48,1493,15,0.7788018433179723,0.9184782608695652,0.8428927680798005,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,79,12,273,42,0.8681318681318682,0.6528925619834711,0.7452830188679246,98,10,268,30,0.9074074074074074,0.765625,0.8305084745762712,0,0,365,41,0,0,0,30,18,324,34,0.625,0.46875,0.5357142857142857,65,22,302,17,0.7471264367816092,0.7926829268292683,0.7692307692307693,1,3,243,42,0.25,0.0232558139534883,0.0425531914893617,95,9,161,24,0.9134615384615384,0.7983193277310925,0.852017937219731,1,11,226,51,0.0833333333333333,0.0192307692307692,0.03125,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_16_3_0.001_3e-05_no_0.001_3e-25,847,143,690,45,0.8555555555555555,0.9495515695067264,0.9001062699256112,45,0,1680,0,1,1,1,0,0,1623,102,0,0,0,347,59,1235,84,0.854679802955665,0.8051044083526682,0.8291517323775388,169,48,1493,15,0.7788018433179723,0.9184782608695652,0.8428927680798005,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,79,12,273,42,0.8681318681318682,0.6528925619834711,0.7452830188679246,98,10,268,30,0.9074074074074074,0.765625,0.8305084745762712,0,0,365,41,0,0,0,30,18,324,34,0.625,0.46875,0.5357142857142857,65,22,302,17,0.7471264367816092,0.7926829268292683,0.7692307692307693,1,3,243,42,0.25,0.0232558139534883,0.0425531914893617,95,9,161,24,0.9134615384615384,0.7983193277310925,0.852017937219731,1,11,226,51,0.0833333333333333,0.0192307692307692,0.03125,0,0,285,4,0,0,0,25,3,256,5,0.8928571428571429,0.8333333333333334,0.8620689655172413,0,0,246,43,0,0,0,0,0,279,10,0,0,0
